,,weights,values,capacity,distribution,instance_id
25,6,16,58,4432,uniform,25
25,7,8,95,4432,uniform,25
25,8,22,99,4432,uniform,25
25,9,22,98,4432,uniform,25
25,10,7,89,4432,uniform,25
25,11,3,59,4432,uniform,25
25,12,80,50,4432,uniform,25
25,13,19,94,4432,uniform,25
25,14,16,89,4432,uniform,25
25,15,13,82,4432,uniform,25
25,16,8,58,4432,uniform,25
25,17,20,78,4432,uniform,25
25,18,11,75,4432,uniform,25
25,19,20,83,4432,uniform,25
25,20,24,90,4432,uniform,25
25,21,8,55,4432,uniform,25
25,22,3,87,4432,uniform,25
25,23,98,96,4432,uniform,25
25,24,6,73,4432,uniform,25
25,25,19,64,4432,uniform,25
25,26,4,69,4432,uniform,25
25,27,92,92,4432,uniform,25
25,28,12,72,4432,uniform,25
25,29,23,67,4432,uniform,25
25,30,9,55,4432,uniform,25
25,31,82,89,4432,uniform,25
25,32,10,50,4432,uniform,25
25,33,3,95,4432,uniform,25
25,34,7,97,4432,uniform,25
25,35,8,57,4432,uniform,25
25,36,23,84,4432,uniform,25
25,37,14,77,4432,uniform,25
25,38,24,82,4432,uniform,25
25,39,18,54,4432,uniform,25
25,40,17,89,4432,uniform,25
25,41,1,52,4432,uniform,25
25,42,20,51,4432,uniform,25
25,43,11,50,4432,uniform,25
25,44,17,91,4432,uniform,25
25,45,14,92,4432,uniform,25
25,46,18,95,4432,uniform,25
25,47,13,78,4432,uniform,25
25,48,24,99,4432,uniform,25
25,49,21,61,4432,uniform,25
25,50,22,59,4432,uniform,25
25,51,16,88,4432,uniform,25
25,52,24,80,4432,uniform,25
25,53,22,93,4432,uniform,25
25,54,23,56,4432,uniform,25
25,55,3,68,4432,uniform,25
25,56,10,56,4432,uniform,25
25,57,8,62,4432,uniform,25
25,58,76,79,4432,uniform,25
25,59,2,64,4432,uniform,25
25,60,22,77,4432,uniform,25
25,61,24,55,4432,uniform,25
25,62,4,66,4432,uniform,25
25,63,8,74,4432,uniform,25
25,64,1,91,4432,uniform,25
25,65,19,50,4432,uniform,25
25,66,20,91,4432,uniform,25
25,67,23,96,4432,uniform,25
25,68,18,51,4432,uniform,25
25,69,16,71,4432,uniform,25
25,70,12,83,4432,uniform,25
25,71,11,56,4432,uniform,25
25,72,3,83,4432,uniform,25
25,73,10,85,4432,uniform,25
25,74,21,97,4432,uniform,25
25,75,10,82,4432,uniform,25
25,76,11,80,4432,uniform,25
25,77,9,85,4432,uniform,25
25,78,14,82,4432,uniform,25
25,79,52,50,4432,uniform,25
25,80,4,64,4432,uniform,25
25,81,21,96,4432,uniform,25
25,82,58,68,4432,uniform,25
25,83,9,91,4432,uniform,25
25,84,63,60,4432,uniform,25
25,85,8,68,4432,uniform,25
25,86,4,67,4432,uniform,25
25,87,6,80,4432,uniform,25
25,88,11,79,4432,uniform,25
25,89,94,57,4432,uniform,25
25,90,6,84,4432,uniform,25
25,91,10,60,4432,uniform,25
25,92,1,82,4432,uniform,25
25,93,9,71,4432,uniform,25
25,94,6,57,4432,uniform,25
25,95,12,74,4432,uniform,25
25,96,19,61,4432,uniform,25
25,97,10,85,4432,uniform,25
25,98,13,99,4432,uniform,25
25,99,10,63,4432,uniform,25
26,0,4,83,2521,exponential,26
26,1,9,71,2521,exponential,26
26,2,18,55,2521,exponential,26
26,3,58,55,2521,exponential,26
26,4,9,59,2521,exponential,26
26,5,24,55,2521,exponential,26
26,6,13,62,2521,exponential,26
26,7,14,77,2521,exponential,26
26,8,10,50,2521,exponential,26
26,9,9,51,2521,exponential,26
26,10,23,98,2521,exponential,26
26,11,23,66,2521,exponential,26
26,12,17,74,2521,exponential,26
26,13,51,90,2521,exponential,26
26,14,14,72,2521,exponential,26
26,15,6,94,2521,exponential,26
26,16,18,80,2521,exponential,26
26,17,10,74,2521,exponential,26
26,18,19,89,2521,exponential,26
26,19,16,53,2521,exponential,26
26,20,13,70,2521,exponential,26
26,21,6,92,2521,exponential,26
26,22,60,72,2521,exponential,26
26,23,7,99,2521,exponential,26
26,24,16,53,2521,exponential,26
26,25,12,88,2521,exponential,26
26,26,23,69,2521,exponential,26
26,27,8,70,2521,exponential,26
26,28,12,88,2521,exponential,26
26,29,12,98,2521,exponential,26
26,30,20,83,2521,exponential,26
26,31,11,57,2521,exponential,26
26,32,17,90,2521,exponential,26
26,33,3,67,2521,exponential,26
26,34,8,65,2521,exponential,26
26,35,12,55,2521,exponential,26
26,36,3,96,2521,exponential,26
26,37,9,84,2521,exponential,26
26,38,17,80,2521,exponential,26
26,39,78,91,2521,exponential,26
26,40,7,78,2521,exponential,26
26,41,12,67,2521,exponential,26
26,42,11,62,2521,exponential,26
26,43,16,60,2521,exponential,26
26,44,4,87,2521,exponential,26
26,45,22,58,2521,exponential,26
26,46,8,75,2521,exponential,26
26,47,11,50,2521,exponential,26
26,48,17,64,2521,exponential,26
26,49,70,72,2521,exponential,26
26,50,2,75,2521,exponential,26
26,51,2,66,2521,exponential,26
26,52,8,50,2521,exponential,26
26,53,11,89,2521,exponential,26
26,54,15,79,2521,exponential,26
26,55,9,51,2521,exponential,26
26,56,20,58,2521,exponential,26
26,57,24,69,2521,exponential,26
26,58,7,87,2521,exponential,26
26,59,96,52,2521,exponential,26
26,60,4,96,2521,exponential,26
26,61,15,79,2521,exponential,26
26,62,23,78,2521,exponential,26
26,63,96,72,2521,exponential,26
26,64,13,59,2521,exponential,26
26,65,81,78,2521,exponential,26
26,66,11,78,2521,exponential,26
26,67,4,53,2521,exponential,26
26,68,15,93,2521,exponential,26
26,69,1,98,2521,exponential,26
26,70,9,93,2521,exponential,26
26,71,14,92,2521,exponential,26
26,72,6,84,2521,exponential,26
26,73,13,93,2521,exponential,26
26,74,88,51,2521,exponential,26
26,75,5,57,2521,exponential,26
26,76,23,92,2521,exponential,26
26,77,8,65,2521,exponential,26
26,78,5,74,2521,exponential,26
26,79,15,85,2521,exponential,26
26,80,19,58,2521,exponential,26
26,81,6,87,2521,exponential,26
26,82,23,73,2521,exponential,26
26,83,17,75,2521,exponential,26
26,84,7,67,2521,exponential,26
26,85,8,77,2521,exponential,26
26,86,9,91,2521,exponential,26
26,87,11,90,2521,exponential,26
26,88,24,70,2521,exponential,26
26,89,19,93,2521,exponential,26
26,90,17,52,2521,exponential,26
26,91,5,60,2521,exponential,26
26,92,8,78,2521,exponential,26
26,93,5,55,2521,exponential,26
26,94,85,69,2521,exponential,26
26,95,10,78,2521,exponential,26
26,96,19,97,2521,exponential,26
26,97,14,89,2521,exponential,26
26,98,7,50,2521,exponential,26
26,99,13,82,2521,exponential,26
27,0,18,89,4871,exponential,27
27,1,16,57,4871,exponential,27
27,2,22,52,4871,exponential,27
27,3,11,70,4871,exponential,27
27,4,9,66,4871,exponential,27
27,5,13,74,4871,exponential,27
27,6,18,61,4871,exponential,27
27,7,2,98,4871,exponential,27
27,8,17,81,4871,exponential,27
27,9,14,59,4871,exponential,27
27,10,2,86,4871,exponential,27
27,11,17,77,4871,exponential,27
27,12,13,91,4871,exponential,27
27,13,95,97,4871,exponential,27
27,14,4,57,4871,exponential,27
27,15,3,76,4871,exponential,27
27,16,90,92,4871,exponential,27
27,17,12,98,4871,exponential,27
27,18,8,80,4871,exponential,27
27,19,13,55,4871,exponential,27
27,20,8,59,4871,exponential,27
27,21,87,86,4871,exponential,27
27,22,24,75,4871,exponential,27
27,23,23,95,4871,exponential,27
27,24,1,90,4871,exponential,27
27,25,13,83,4871,exponential,27
27,26,24,93,4871,exponential,27
27,27,20,66,4871,exponential,27
27,28,18,66,4871,exponential,27
27,29,21,85,4871,exponential,27
27,30,8,87,4871,exponential,27
27,31,9,61,4871,exponential,27
27,32,19,78,4871,exponential,27
27,33,77,80,4871,exponential,27
27,34,12,52,4871,exponential,27
27,35,21,92,4871,exponential,27
27,36,20,78,4871,exponential,27
27,37,14,79,4871,exponential,27
27,38,12,86,4871,exponential,27
27,39,15,91,4871,exponential,27
27,40,21,92,4871,exponential,27
27,41,22,69,4871,exponential,27
27,42,88,82,4871,exponential,27
27,43,8,94,4871,exponential,27
27,44,7,52,4871,exponential,27
27,45,7,93,4871,exponential,27
27,46,23,71,4871,exponential,27
27,47,6,58,4871,exponential,27
27,48,16,66,4871,exponential,27
27,49,74,59,4871,exponential,27
27,50,8,98,4871,exponential,27
27,51,2,92,4871,exponential,27
27,52,19,98,4871,exponential,27
27,53,9,93,4871,exponential,27
27,54,19,65,4871,exponential,27
27,55,18,89,4871,exponential,27
27,56,22,56,4871,exponential,27
27,57,20,79,4871,exponential,27
27,58,5,59,4871,exponential,27
27,59,80,57,4871,exponential,27
27,60,9,94,4871,exponential,27
27,61,14,55,4871,exponential,27
27,62,13,60,4871,exponential,27
27,63,20,55,4871,exponential,27
27,64,1,57,4871,exponential,27
27,65,2,77,4871,exponential,27
27,66,16,61,4871,exponential,27
27,67,19,86,4871,exponential,27
27,68,22,94,4871,exponential,27
27,69,8,81,4871,exponential,27
27,70,24,54,4871,exponential,27
27,71,53,96,4871,exponential,27
27,72,16,86,4871,exponential,27
27,73,22,92,4871,exponential,27
27,74,11,53,4871,exponential,27
27,75,5,90,4871,exponential,27
27,76,20,83,4871,exponential,27
27,77,1,61,4871,exponential,27
27,78,14,97,4871,exponential,27
27,79,3,53,4871,exponential,27
27,80,23,66,4871,exponential,27
27,81,17,61,4871,exponential,27
27,82,24,52,4871,exponential,27
27,83,20,85,4871,exponential,27
27,84,6,75,4871,exponential,27
27,85,19,65,4871,exponential,27
27,86,9,87,4871,exponential,27
27,87,2,73,4871,exponential,27
27,88,6,88,4871,exponential,27
27,89,60,85,4871,exponential,27
27,90,24,58,4871,exponential,27
27,91,4,50,4871,exponential,27
27,92,23,96,4871,exponential,27
27,93,80,80,4871,exponential,27
27,94,11,86,4871,exponential,27
27,95,4,65,4871,exponential,27
27,96,12,79,4871,exponential,27
27,97,18,75,4871,exponential,27
27,98,1,81,4871,exponential,27
27,99,13,57,4871,exponential,27
28,0,56,60,3665,exponential,28
28,1,16,65,3665,exponential,28
28,2,6,83,3665,exponential,28
28,3,12,78,3665,exponential,28
28,4,16,51,3665,exponential,28
28,5,17,59,3665,exponential,28
28,6,9,88,3665,exponential,28
28,7,8,57,3665,exponential,28
28,8,10,99,3665,exponential,28
28,9,11,69,3665,exponential,28
28,10,22,84,3665,exponential,28
28,11,12,74,3665,exponential,28
28,12,24,92,3665,exponential,28
28,13,17,57,3665,exponential,28
28,14,24,71,3665,exponential,28
28,15,10,65,3665,exponential,28
28,16,9,90,3665,exponential,28
28,17,13,78,3665,exponential,28
28,18,79,65,3665,exponential,28
28,19,20,50,3665,exponential,28
28,20,17,92,3665,exponential,28
28,21,99,50,3665,exponential,28
28,22,10,89,3665,exponential,28
28,23,14,76,3665,exponential,28
28,24,18,77,3665,exponential,28
28,25,1,60,3665,exponential,28
28,26,10,85,3665,exponential,28
28,27,6,96,3665,exponential,28
28,28,19,76,3665,exponential,28
28,29,14,59,3665,exponential,28
28,30,22,51,3665,exponential,28
28,31,20,57,3665,exponential,28
28,32,4,95,3665,exponential,28
28,33,99,71,3665,exponential,28
28,34,19,52,3665,exponential,28
28,35,9,80,3665,exponential,28
28,36,68,51,3665,exponential,28
28,37,56,74,3665,exponential,28
28,38,2,75,3665,exponential,28
28,39,1,76,3665,exponential,28
28,40,3,70,3665,exponential,28
28,41,1,96,3665,exponential,28
28,42,17,88,3665,exponential,28
28,43,24,68,3665,exponential,28
28,44,7,64,3665,exponential,28
28,45,13,73,3665,exponential,28
28,46,18,55,3665,exponential,28
28,47,3,75,3665,exponential,28
28,48,20,67,3665,exponential,28
28,49,24,88,3665,exponential,28
28,50,3,54,3665,exponential,28
28,51,4,58,3665,exponential,28
28,52,9,73,3665,exponential,28
28,53,12,72,3665,exponential,28
28,54,56,74,3665,exponential,28
28,55,22,88,3665,exponential,28
28,56,66,55,3665,exponential,28
28,57,6,80,3665,exponential,28
28,58,13,63,3665,exponential,28
28,59,8,57,3665,exponential,28
28,60,23,61,3665,exponential,28
28,61,18,96,3665,exponential,28
28,62,9,87,3665,exponential,28
28,63,4,84,3665,exponential,28
28,64,10,87,3665,exponential,28
28,65,17,99,3665,exponential,28
28,66,20,86,3665,exponential,28
28,67,13,90,3665,exponential,28
28,68,7,65,3665,exponential,28
28,69,16,90,3665,exponential,28
28,70,81,65,3665,exponential,28
28,71,21,75,3665,exponential,28
28,72,10,80,3665,exponential,28
28,73,7,67,3665,exponential,28
28,74,22,56,3665,exponential,28
28,75,20,75,3665,exponential,28
28,76,23,50,3665,exponential,28
28,77,5,64,3665,exponential,28
28,78,6,52,3665,exponential,28
28,79,52,86,3665,exponential,28
28,80,1,70,3665,exponential,28
28,81,3,94,3665,exponential,28
28,82,1,92,3665,exponential,28
28,83,3,50,3665,exponential,28
28,84,7,83,3665,exponential,28
28,85,5,60,3665,exponential,28
28,86,19,68,3665,exponential,28
28,87,5,78,3665,exponential,28
28,88,22,64,3665,exponential,28
28,89,9,53,3665,exponential,28
28,90,9,68,3665,exponential,28
28,91,15,72,3665,exponential,28
28,92,10,77,3665,exponential,28
28,93,12,53,3665,exponential,28
28,94,16,67,3665,exponential,28
28,95,7,71,3665,exponential,28
28,96,1,92,3665,exponential,28
28,97,19,83,3665,exponential,28
28,98,6,75,3665,exponential,28
28,99,14,69,3665,exponential,28
29,0,22,58,3871,normal,29
29,1,1,73,3871,normal,29
29,2,19,94,3871,normal,29
29,3,16,70,3871,normal,29
29,4,7,76,3871,normal,29
29,5,3,99,3871,normal,29
29,6,68,70,3871,normal,29
29,7,15,62,3871,normal,29
29,8,9,92,3871,normal,29
29,9,74,93,3871,normal,29
29,10,6,92,3871,normal,29
29,11,24,53,3871,normal,29
29,12,20,57,3871,normal,29
29,13,1,95,3871,normal,29
29,14,15,72,3871,normal,29
29,15,11,64,3871,normal,29
29,16,22,64,3871,normal,29
29,17,8,85,3871,normal,29
29,18,9,59,3871,normal,29
29,19,13,89,3871,normal,29
29,20,14,82,3871,normal,29
29,21,84,90,3871,normal,29
29,22,6,51,3871,normal,29
29,23,23,68,3871,normal,29
29,24,2,97,3871,normal,29
29,25,7,67,3871,normal,29
29,26,97,61,3871,normal,29
29,27,11,66,3871,normal,29
29,28,13,56,3871,normal,29
29,29,17,64,3871,normal,29
29,30,12,58,3871,normal,29
29,31,19,69,3871,normal,29
29,32,4,80,3871,normal,29
29,33,13,93,3871,normal,29
29,34,12,70,3871,normal,29
29,35,18,99,3871,normal,29
29,36,16,78,3871,normal,29
29,37,9,87,3871,normal,29
29,38,22,51,3871,normal,29
29,39,5,98,3871,normal,29
29,40,5,88,3871,normal,29
29,41,18,58,3871,normal,29
29,42,22,69,3871,normal,29
29,43,14,75,3871,normal,29
29,44,21,81,3871,normal,29
29,45,13,55,3871,normal,29
29,46,18,51,3871,normal,29
29,47,53,82,3871,normal,29
29,48,75,64,3871,normal,29
29,49,63,86,3871,normal,29
29,50,20,93,3871,normal,29
29,51,22,65,3871,normal,29
29,52,8,55,3871,normal,29
29,53,9,81,3871,normal,29
29,54,12,87,3871,normal,29
29,55,6,62,3871,normal,29
29,56,7,99,3871,normal,29
29,57,14,95,3871,normal,29
29,58,15,56,3871,normal,29
29,59,2,68,3871,normal,29
29,60,6,69,3871,normal,29
29,61,9,73,3871,normal,29
29,62,10,67,3871,normal,29
29,63,6,87,3871,normal,29
29,64,11,62,3871,normal,29
29,65,23,63,3871,normal,29
29,66,9,88,3871,normal,29
29,67,6,62,3871,normal,29
29,68,10,60,3871,normal,29
29,69,12,94,3871,normal,29
29,70,5,57,3871,normal,29
29,71,23,70,3871,normal,29
29,72,10,94,3871,normal,29
29,73,7,58,3871,normal,29
29,74,61,83,3871,normal,29
29,75,21,56,3871,normal,29
29,76,2,53,3871,normal,29
29,77,9,72,3871,normal,29
29,78,15,70,3871,normal,29
29,79,3,59,3871,normal,29
29,80,13,76,3871,normal,29
29,81,87,51,3871,normal,29
29,82,21,57,3871,normal,29
29,83,20,94,3871,normal,29
29,84,7,84,3871,normal,29
29,85,9,99,3871,normal,29
29,86,90,69,3871,normal,29
29,87,14,86,3871,normal,29
29,88,3,92,3871,normal,29
29,89,4,77,3871,normal,29
29,90,9,59,3871,normal,29
29,91,4,56,3871,normal,29
29,92,23,84,3871,normal,29
29,93,13,99,3871,normal,29
29,94,13,68,3871,normal,29
29,95,24,90,3871,normal,29
29,96,10,63,3871,normal,29
29,97,19,87,3871,normal,29
29,98,14,66,3871,normal,29
29,99,15,94,3871,normal,29
30,0,2,60,3719,uniform,30
30,1,1,81,3719,uniform,30
30,2,14,71,3719,uniform,30
30,3,11,61,3719,uniform,30
30,4,4,93,3719,uniform,30
30,5,8,60,3719,uniform,30
30,6,9,90,3719,uniform,30
30,7,14,70,3719,uniform,30
30,8,21,81,3719,uniform,30
30,9,10,61,3719,uniform,30
30,10,1,93,3719,uniform,30
30,11,94,94,3719,uniform,30
30,12,11,71,3719,uniform,30
30,13,16,63,3719,uniform,30
30,14,2,98,3719,uniform,30
30,15,5,52,3719,uniform,30
30,16,11,52,3719,uniform,30
30,17,8,68,3719,uniform,30
30,18,12,62,3719,uniform,30
30,19,4,54,3719,uniform,30
30,20,20,70,3719,uniform,30
30,21,14,68,3719,uniform,30
30,22,6,91,3719,uniform,30
30,23,19,92,3719,uniform,30
30,24,17,79,3719,uniform,30
30,25,11,95,3719,uniform,30
30,26,16,76,3719,uniform,30
30,27,7,77,3719,uniform,30
30,28,18,74,3719,uniform,30
30,29,58,88,3719,uniform,30
30,30,17,50,3719,uniform,30
30,31,63,89,3719,uniform,30
30,32,6,72,3719,uniform,30
30,33,17,81,3719,uniform,30
30,34,17,83,3719,uniform,30
30,35,10,50,3719,uniform,30
30,36,17,90,3719,uniform,30
30,37,61,50,3719,uniform,30
30,38,8,66,3719,uniform,30
30,39,8,97,3719,uniform,30
30,40,9,84,3719,uniform,30
30,41,2,54,3719,uniform,30
30,42,17,59,3719,uniform,30
30,43,3,60,3719,uniform,30
30,44,50,54,3719,uniform,30
30,45,11,61,3719,uniform,30
30,46,12,94,3719,uniform,30
30,47,5,81,3719,uniform,30
30,48,22,91,3719,uniform,30
30,49,21,80,3719,uniform,30
30,50,12,67,3719,uniform,30
30,51,4,65,3719,uniform,30
30,52,12,83,3719,uniform,30
30,53,21,57,3719,uniform,30
30,54,13,95,3719,uniform,30
30,55,13,98,3719,uniform,30
30,56,50,52,3719,uniform,30
30,57,20,64,3719,uniform,30
30,58,21,74,3719,uniform,30
30,59,62,71,3719,uniform,30
30,60,21,99,3719,uniform,30
30,61,14,53,3719,uniform,30
30,62,82,80,3719,uniform,30
30,63,6,91,3719,uniform,30
30,64,12,57,3719,uniform,30
30,65,5,64,3719,uniform,30
30,66,23,60,3719,uniform,30
30,67,6,55,3719,uniform,30
30,68,7,57,3719,uniform,30
30,69,14,72,3719,uniform,30
30,70,96,63,3719,uniform,30
30,71,7,56,3719,uniform,30
30,72,7,66,3719,uniform,30
30,73,19,61,3719,uniform,30
30,74,13,63,3719,uniform,30
30,75,21,57,3719,uniform,30
30,76,2,85,3719,uniform,30
30,77,15,83,3719,uniform,30
30,78,23,92,3719,uniform,30
30,79,13,56,3719,uniform,30
30,80,18,51,3719,uniform,30
30,81,1,99,3719,uniform,30
30,82,16,57,3719,uniform,30
30,83,19,89,3719,uniform,30
30,84,21,98,3719,uniform,30
30,85,11,53,3719,uniform,30
30,86,10,51,3719,uniform,30
30,87,5,98,3719,uniform,30
30,88,18,70,3719,uniform,30
30,89,17,69,3719,uniform,30
30,90,20,61,3719,uniform,30
30,91,9,79,3719,uniform,30
30,92,6,76,3719,uniform,30
30,93,12,92,3719,uniform,30
30,94,13,77,3719,uniform,30
30,95,14,59,3719,uniform,30
30,96,12,72,3719,uniform,30
30,97,90,55,3719,uniform,30
30,98,16,71,3719,uniform,30
30,99,22,75,3719,uniform,30
31,0,22,92,4382,normal,31
31,1,11,90,4382,normal,31
31,2,7,50,4382,normal,31
31,3,20,86,4382,normal,31
31,4,4,51,4382,normal,31
31,5,5,96,4382,normal,31
31,6,10,82,4382,normal,31
31,7,19,51,4382,normal,31
31,8,6,79,4382,normal,31
31,9,4,77,4382,normal,31
31,10,10,84,4382,normal,31
31,11,14,85,4382,normal,31
31,12,67,50,4382,normal,31
31,13,54,87,4382,normal,31
31,14,19,90,4382,normal,31
31,15,2,85,4382,normal,31
31,16,22,83,4382,normal,31
31,17,2,61,4382,normal,31
31,18,53,71,4382,normal,31
31,19,51,76,4382,normal,31
31,20,12,92,4382,normal,31
31,21,15,97,4382,normal,31
31,22,56,80,4382,normal,31
31,23,96,69,4382,normal,31
31,24,4,69,4382,normal,31
31,25,10,63,4382,normal,31
31,26,15,93,4382,normal,31
31,27,4,83,4382,normal,31
31,28,7,71,4382,normal,31
31,29,4,81,4382,normal,31
31,30,23,60,4382,normal,31
31,31,18,75,4382,normal,31
31,32,3,92,4382,normal,31
31,33,15,85,4382,normal,31
31,34,2,79,4382,normal,31
31,35,50,71,4382,normal,31
31,36,7,77,4382,normal,31
31,37,18,57,4382,normal,31
31,38,22,54,4382,normal,31
31,39,21,82,4382,normal,31
31,40,9,64,4382,normal,31
31,41,11,99,4382,normal,31
31,42,12,58,4382,normal,31
31,43,7,61,4382,normal,31
31,44,3,86,4382,normal,31
31,45,3,87,4382,normal,31
31,46,14,96,4382,normal,31
31,47,13,50,4382,normal,31
31,48,13,70,4382,normal,31
31,49,11,78,4382,normal,31
31,50,4,78,4382,normal,31
31,51,7,91,4382,normal,31
31,52,9,85,4382,normal,31
31,53,20,60,4382,normal,31
31,54,3,88,4382,normal,31
31,55,9,54,4382,normal,31
31,56,12,63,4382,normal,31
31,57,20,98,4382,normal,31
31,58,78,94,4382,normal,31
31,59,21,62,4382,normal,31
31,60,21,90,4382,normal,31
31,61,9,89,4382,normal,31
31,62,19,90,4382,normal,31
31,63,21,59,4382,normal,31
31,64,12,69,4382,normal,31
31,65,6,78,4382,normal,31
31,66,13,79,4382,normal,31
31,67,24,70,4382,normal,31
31,68,22,75,4382,normal,31
31,69,13,64,4382,normal,31
31,70,10,77,4382,normal,31
31,71,8,69,4382,normal,31
31,72,18,96,4382,normal,31
31,73,15,68,4382,normal,31
31,74,19,84,4382,normal,31
31,75,3,75,4382,normal,31
31,76,19,70,4382,normal,31
31,77,23,99,4382,normal,31
31,78,9,99,4382,normal,31
31,79,5,84,4382,normal,31
31,80,1,84,4382,normal,31
31,81,17,67,4382,normal,31
31,82,4,78,4382,normal,31
31,83,8,68,4382,normal,31
31,84,14,51,4382,normal,31
31,85,14,65,4382,normal,31
31,86,18,82,4382,normal,31
31,87,5,95,4382,normal,31
31,88,7,65,4382,normal,31
31,89,57,64,4382,normal,31
31,90,18,69,4382,normal,31
31,91,10,50,4382,normal,31
31,92,69,69,4382,normal,31
31,93,7,91,4382,normal,31
31,94,17,65,4382,normal,31
31,95,5,53,4382,normal,31
31,96,17,89,4382,normal,31
31,97,19,70,4382,normal,31
31,98,19,67,4382,normal,31
31,99,21,95,4382,normal,31
32,0,20,78,3455,uniform,32
32,1,19,62,3455,uniform,32
32,2,1,87,3455,uniform,32
32,3,18,96,3455,uniform,32
32,4,84,59,3455,uniform,32
32,5,6,70,3455,uniform,32
32,6,14,63,3455,uniform,32
32,7,10,83,3455,uniform,32
32,8,3,68,3455,uniform,32
32,9,6,75,3455,uniform,32
32,10,18,64,3455,uniform,32
32,11,8,79,3455,uniform,32
32,12,5,81,3455,uniform,32
32,13,17,72,3455,uniform,32
32,14,3,65,3455,uniform,32
32,15,5,66,3455,uniform,32
32,16,11,99,3455,uniform,32
32,17,7,87,3455,uniform,32
32,18,6,73,3455,uniform,32
32,19,14,91,3455,uniform,32
32,20,10,53,3455,uniform,32
32,21,73,91,3455,uniform,32
32,22,21,67,3455,uniform,32
32,23,1,83,3455,uniform,32
32,24,1,50,3455,uniform,32
32,25,5,80,3455,uniform,32
32,26,6,92,3455,uniform,32
32,27,5,87,3455,uniform,32
32,28,13,69,3455,uniform,32
32,29,17,90,3455,uniform,32
32,30,6,94,3455,uniform,32
32,31,4,55,3455,uniform,32
32,32,24,69,3455,uniform,32
32,33,15,93,3455,uniform,32
32,34,20,52,3455,uniform,32
32,35,74,91,3455,uniform,32
32,36,50,93,3455,uniform,32
32,37,13,92,3455,uniform,32
32,38,94,80,3455,uniform,32
32,39,12,83,3455,uniform,32
32,40,22,50,3455,uniform,32
32,41,12,99,3455,uniform,32
32,42,9,98,3455,uniform,32
32,43,18,96,3455,uniform,32
32,44,11,77,3455,uniform,32
32,45,21,64,3455,uniform,32
32,46,5,97,3455,uniform,32
32,47,23,81,3455,uniform,32
32,48,4,72,3455,uniform,32
32,49,6,94,3455,uniform,32
32,50,3,88,3455,uniform,32
32,51,4,68,3455,uniform,32
32,52,10,60,3455,uniform,32
32,53,15,78,3455,uniform,32
32,54,22,79,3455,uniform,32
32,55,19,88,3455,uniform,32
32,56,95,86,3455,uniform,32
32,57,14,97,3455,uniform,32
32,58,17,62,3455,uniform,32
32,59,72,67,3455,uniform,32
32,60,19,91,3455,uniform,32
32,61,16,90,3455,uniform,32
32,62,13,71,3455,uniform,32
32,63,15,72,3455,uniform,32
32,64,9,91,3455,uniform,32
32,65,14,53,3455,uniform,32
32,66,8,79,3455,uniform,32
32,67,24,57,3455,uniform,32
32,68,2,51,3455,uniform,32
32,69,6,63,3455,uniform,32
32,70,5,83,3455,uniform,32
32,71,8,75,3455,uniform,32
32,72,10,51,3455,uniform,32
32,73,8,81,3455,uniform,32
32,74,8,78,3455,uniform,32
32,75,5,85,3455,uniform,32
32,76,55,65,3455,uniform,32
32,77,11,77,3455,uniform,32
32,78,83,78,3455,uniform,32
32,79,13,86,3455,uniform,32
32,80,2,55,3455,uniform,32
32,81,63,86,3455,uniform,32
32,82,3,59,3455,uniform,32
32,83,7,98,3455,uniform,32
32,84,18,63,3455,uniform,32
32,85,24,63,3455,uniform,32
32,86,16,70,3455,uniform,32
32,87,10,80,3455,uniform,32
32,88,18,57,3455,uniform,32
32,89,18,71,3455,uniform,32
32,90,14,58,3455,uniform,32
32,91,24,56,3455,uniform,32
32,92,11,80,3455,uniform,32
32,93,19,60,3455,uniform,32
32,94,23,55,3455,uniform,32
32,95,4,74,3455,uniform,32
32,96,3,59,3455,uniform,32
32,97,11,96,3455,uniform,32
32,98,24,69,3455,uniform,32
32,99,21,85,3455,uniform,32
33,0,17,87,2650,exponential,33
33,1,21,69,2650,exponential,33
33,2,3,98,2650,exponential,33
33,3,90,61,2650,exponential,33
33,4,14,60,2650,exponential,33
33,5,16,93,2650,exponential,33
33,6,62,92,2650,exponential,33
33,7,22,73,2650,exponential,33
33,8,14,97,2650,exponential,33
33,9,19,53,2650,exponential,33
33,10,62,70,2650,exponential,33
33,11,17,81,2650,exponential,33
33,12,9,94,2650,exponential,33
33,13,18,99,2650,exponential,33
33,14,72,74,2650,exponential,33
33,15,2,64,2650,exponential,33
33,16,12,64,2650,exponential,33
33,17,19,93,2650,exponential,33
33,18,10,89,2650,exponential,33
33,19,22,73,2650,exponential,33
33,20,3,70,2650,exponential,33
33,21,20,93,2650,exponential,33
33,22,1,52,2650,exponential,33
33,23,23,50,2650,exponential,33
33,24,17,86,2650,exponential,33
33,25,17,72,2650,exponential,33
33,26,3,82,2650,exponential,33
33,27,12,88,2650,exponential,33
33,28,16,51,2650,exponential,33
33,29,8,87,2650,exponential,33
33,30,9,71,2650,exponential,33
33,31,5,70,2650,exponential,33
33,32,20,91,2650,exponential,33
33,33,21,94,2650,exponential,33
33,34,9,93,2650,exponential,33
33,35,5,66,2650,exponential,33
33,36,10,55,2650,exponential,33
33,37,15,98,2650,exponential,33
33,38,18,91,2650,exponential,33
33,39,13,94,2650,exponential,33
